0.066,0.908,-0.413,0.002,-0.095,0.137,-1.013,198.952,156.482,-499.641
0.065,0.907,-0.415,0.002,-0.096,0.135,-1.015,204.247,161.012,-495.559
0.065,0.907,-0.417,0.002,-0.099,0.135,-1.011,200.948,163.910,-498.393
0.064,0.906,-0.419,0.002,-0.095,0.141,-1.015,195.357,156.368,-499.454
0.064,0.905,-0.420,0.003,-0.094,0.139,-1.017,210.444,165.811,-506.302
0.063,0.904,-0.422,0.003,-0.098,0.139,-1.008,200.948,163.910,-498.393
0.063,0.904,-0.424,0.003,-0.099,0.137,-1.014,199.298,165.360,-499.811
0.063,0.903,-0.425,0.003,-0.101,0.137,-1.005,184.327,158.875,-493.019
0.063,0.902,-0.427,0.003,-0.096,0.136,-1.004,217.157,162.973,-500.689
0.062,0.901,-0.428,0.004,-0.095,0.136,-1.005,211.372,164.146,-493.025
0.062,0.901,-0.430,0.004,-0.100,0.139,-1.008,208.434,167.152,-501.789
0.063,0.900,-0.431,0.004,-0.095,0.138,-1.014,202.893,165.474,-499.998
0.063,0.899,-0.432,0.004,-0.091,0.137,-1.014,198.295,153.361,-490.690
0.063,0.899,-0.434,0.004,-0.093,0.134,-1.017,199.594,168.373,-502.832
0.063,0.898,-0.435,0.005,-0.098,0.136,-1.012,209.736,156.826,-500.202
0.063,0.897,-0.437,0.005,-0.097,0.137,-1.014,212.263,147.846,-488.360
0.063,0.897,-0.438,0.005,-0.092,0.136,-1.010,220.276,160.020,-494.890
0.063,0.896,-0.439,0.005,-0.095,0.136,-1.015,206.964,168.656,-506.171
0.063,0.895,-0.441,0.005,-0.095,0.138,-1.017,220.817,160.182,-503.785
0.063,0.895,-0.442,0.005,-0.093,0.139,-1.016,204.298,166.876,-492.708
0.063,0.894,-0.443,0.005,-0.096,0.134,-1.014,209.542,165.541,-491.478
0.064,0.894,-0.444,0.005,-0.095,0.134,-1.020,209.621,153.866,-500.145
0.064,0.893,-0.446,0.005,-0.098,0.137,-1.015,204.298,166.876,-492.708
0.064,0.892,-0.447,0.005,-0.094,0.138,-1.014,191.877,159.212,-499.323
0.064,0.892,-0.448,0.005,-0.098,0.134,-1.012,200.948,163.910,-498.393
0.064,0.891,-0.449,0.005,-0.098,0.135,-1.014,197.714,163.904,-504.136
0.064,0.890,-0.451,0.005,-0.096,0.137,-1.017,213.923,162.967,-506.432
0.064,0.890,-0.452,0.006,-0.101,0.139,-1.012,194.867,162.070,-487.708
0.064,0.889,-0.453,0.006,-0.094,0.132,-1.015,207.713,166.936,-489.930
0.065,0.889,-0.454,0.006,-0.095,0.133,-1.011,204.312,158.106,-498.467
0.065,0.888,-0.455,0.006,-0.093,0.136,-1.015,204.852,158.269,-507.362
